objecttype,easting,northing,seals,fromdate,todate
STIRRUP,"566000","157000","0","1000","1100"
STIRRUP,"568000","158000","0","1000","1100"
STIRRUP,"568000","166000","0","1000","1100"
STIRRUP,"568000","166000","0","1000","1100"
STIRRUP,"570000","172000","0","1000","1100"
STIRRUP,"573000","162000","0","1000","1100"
STIRRUP,"577000","155000","0","1000","1100"
STIRRUP,"580000","158000","0","1000","1100"
STIRRUP,"582000","156000","0","1000","1100"
STIRRUP,"582000","157000","0","1000","1100"
STIRRUP,"584000","149000","0","1000","1150"
STIRRUP,"589000","150000","0","1000","1150"
STIRRUP,"591000","147000","0","1000","1100"
STIRRUP,"591000","150000","0","1000","1100"
STIRRUP,"594000","155000","0","1000","1100"
STIRRUP,"598000","126000","0","1000","1100"
STIRRUP,"598000","133000","0","1000","1100"
STIRRUP,"599000","125000","0","1000","1140"
STIRRUP,"599000","160000","0","1000","1150"
STIRRUP,"600000","156000","0","1000","1100"
STIRRUP,"602000","129000","0","1000","1100"
STIRRUP,"602000","156000","0","1000","1125"
STIRRUP,"603000","125000","0","1000","1100"
STIRRUP,"603000","125000","0","1000","1100"
STIRRUP,"603000","125000","0","1000","1099"
STIRRUP,"603000","125000","0","1000","1100"
STIRRUP,"603000","125000","0","1000","1066"
STIRRUP,"603000","125000","0","1000","1100"
STIRRUP,"603000","125000","0","1000","1100"
STIRRUP,"603000","128000","0","1000","1100"
STIRRUP,"603000","128000","0","1000","1100"
STIRRUP,"604000","125000","0","1000","1100"
STIRRUP,"604000","125000","0","1000","1100"
STIRRUP,"604000","125000","0","1000","1100"
STIRRUP,"604000","130000","0","1000","1100"
STIRRUP,"604000","130000","0","1000","1100"
STIRRUP,"606000","132000","0","1000","1100"
STIRRUP,"606000","134000","0","1000","1100"
STIRRUP,"607000","131000","0","1000","1100"
STIRRUP,"608000","134000","0","1000","1125"
STIRRUP,"610000","137000","0","1000","1100"
STIRRUP,"610000","155000","0","1000","1100"
STIRRUP,"611000","166000","0","1000","1100"
STIRRUP,"615000","140000","0","1000","1100"
STIRRUP,"615000","140000","0","1000","1100"
STIRRUP,"616000","140000","0","1000","1100"
STIRRUP,"618000","146000","0","1000","1100"
STIRRUP,"618000","157000","0","1000","1100"
STIRRUP,"621000","160000","0","1000","1140"
STIRRUP,"622000","146000","0","1000","1140"
STIRRUP,"624000","145000","0","1000","1100"
STIRRUP,"625000","142000","0","1000","1100"
STIRRUP,"625000","161000","0","1000","1100"
STIRRUP,"626000","166000","0","1000","1140"
STIRRUP,"628000","144000","0","1000","1100"
STIRRUP,"628000","156000","0","1000","1140"
STIRRUP,"632000","145000","0","1000","1100"
STIRRUP,"634000","150000","0","1000","1100"
STIRRUP,"636000","147000","0","1000","1100"
STIRRUP,"555000","158000","0","1025","1075"
STIRRUP,"580000","151000","0","1030","1080"
STIRRUP,"567000","166000","0","1050","1125"
STIRRUP,"571000","164000","0","1050","1100"
STIRRUP,"595000","144000","0","1300","1450"
STIRRUP,"628000","147000","0","1300","1499"
STIRRUP,"603000","120000","0","1600","1800"
STRAP,"618000","159000","0","800","1066"
STRAP,"625000","147000","0","1300","1800"
STRAP,"621000","150000","0","1350","1400"
STRAP END,"560000","164000","0","800","900"
STRAP END,"560000","171000","0","800","1000"
STRAP END,"563000","157000","0","800","1099"
STRAP END,"568000","160000","0","800","899"
STRAP END,"568000","167000","0","800","950"
STRAP END,"568000","172000","0","800","900"
STRAP END,"570000","172000","0","800","1000"
STRAP END,"570000","174000","0","800","900"
STRAP END,"580000","157000","0","800","1100"
STRAP END,"581000","157000","0","800","1100"
STRAP END,"597000","173000","0","800","900"
STRAP END,"603000","125000","0","800","1100"
STRAP END,"603000","125000","0","800","1000"
STRAP END,"603000","128000","0","800","900"
STRAP END,"603000","128000","0","800","900"
STRAP END,"605000","125000","0","800","900"
STRAP END,"607000","165000","0","800","1100"
STRAP END,"608000","132000","0","800","900"
STRAP END,"615000","140000","0","800","950"
STRAP END,"615000","140000","0","800","900"
STRAP END,"617000","166000","0","800","999"
STRAP END,"619000","149000","0","800","1000"
STRAP END,"623000","154000","0","800","1000"
STRAP END,"625000","166000","0","800","1000"
STRAP END,"625000","166000","0","800","999"
STRAP END,"625000","166000","0","800","900"
STRAP END,"631000","149000","0","800","900"
STRAP END,"631000","156000","0","800","899"
STRAP END,"634000","150000","0","800","1000"
STRAP END,"636000","147000","0","800","900"
STRAP END,"600000","155000","0","850","1100"
STRAP END,"551000","159000","0","875","900"
STRAP END,"621000","150000","0","875","1099"
STRAP END,"622000","160000","0","875","1100"
STRAP END,"603000","132000","0","900","1100"
STRAP END,"620000","149000","0","900","1100"
STRAP END,"632000","169000","0","900","1100"
STRAP END,"633000","144000","0","900","1100"
STRAP END,"634000","166000","0","900","1100"
STRAP END,"574000","176000","0","1000","1100"
STRAP END,"634000","150000","0","1000","1025"
STRAP END,"603000","125000","0","1066","1540"
STRAP END,"607000","130000","0","1066","1500"
STRAP END,"624000","154000","0","1066","1500"
STRAP END,"573000","162000","0","1100","1500"
STRAP END,"573000","162000","0","1100","1500"
STRAP END,"603000","125000","0","1100","1700"
STRAP END,"605000","123000","0","1100","1500"
STRAP END,"605000","124000","0","1100","1500"
STRAP END,"588000","163000","0","1150","1700"
STRAP END,"630000","148000","0","1150","1700"
STRAP END,"556000","170000","0","1200","1500"
STRAP END,"561000","170000","0","1200","1400"
STRAP END,"570000","172000","0","1200","1400"
STRAP END,"572000","161000","0","1200","1500"
STRAP END,"572000","162000","0","1200","1400"
STRAP END,"577000","159000","0","1200","1400"
STRAP END,"598000","162000","0","1200","1500"
STRAP END,"604000","124000","0","1200","1400"
STRAP END,"605000","124000","0","1200","1500"
STRAP END,"605000","124000","0","1200","1500"
STRAP END,"605000","137000","0","1200","1500"
STRAP END,"606000","153000","0","1200","1500"
STRAP END,"612000","134000","0","1200","1500"
STRAP END,"616000","140000","0","1200","1500"
STRAP END,"616000","140000","0","1200","1500"
STRAP END,"616000","140000","0","1200","1500"
STRAP END,"616000","140000","0","1200","1500"
STRAP END,"620000","144000","0","1200","1300"
STRAP END,"625000","156000","0","1200","1500"
STRAP END,"567000","166000","0","1230","1450"
STRAP END,"556000","166000","0","1250","1450"
STRAP END,"556000","170000","0","1250","1450"
STRAP END,"570000","174000","0","1250","1450"
STRAP END,"604000","124000","0","1250","1400"
STRAP END,"605000","124000","0","1250","1350"
STRAP END,"607000","137000","0","1250","1400"
STRAP END,"632000","156000","0","1250","1450"
STRAP END,"561000","171000","0","1270","1400"
STRAP END,"588000","152000","0","1270","1400"
STRAP END,"636000","148000","0","1270","1400"
STRAP END,"558000","157000","0","1300","1400"
STRAP END,"560000","171000","0","1300","1500"
STRAP END,"561000","158000","0","1300","1500"
STRAP END,"594000","145000","0","1300","1400"
STRAP END,"603000","125000","0","1300","1400"
STRAP END,"603000","125000","0","1300","1500"
STRAP END,"603000","125000","0","1300","1400"
STRAP END,"605000","125000","0","1300","1399"
STRAP END,"605000","150000","0","1300","1400"
STRAP END,"621000","147000","0","1300","1400"
STRAP END,"621000","147000","0","1300","1400"
STRAP END,"621000","157000","0","1300","1400"
STRAP END,"622000","146000","0","1300","1500"
STRAP END,"626000","166000","0","1300","1450"
STRAP END,"627000","159000","0","1300","1500"
STRAP END,"629000","157000","0","1300","1500"
STRAP END,"630000","149000","0","1300","1450"
STRAP END,"632000","154000","0","1300","1400"
STRAP END,"554000","171000","0","1350","1450"
STRAP END,"560000","171000","0","1350","1450"
STRAP END,"562000","166000","0","1350","1450"
STRAP END,"564000","159000","0","1350","1400"
STRAP END,"564000","169000","0","1350","1450"
STRAP END,"580000","158000","0","1350","1400"
STRAP END,"597000","126000","0","1350","1450"
STRAP END,"597000","126000","0","1350","1450"
STRAP END,"600000","155000","0","1350","1400"
STRAP END,"602000","155000","0","1350","1500"
STRAP END,"603000","125000","0","1350","1400"
STRAP END,"611000","155000","0","1350","1400"
STRAP END,"616000","140000","0","1350","1450"
STRAP END,"617000","166000","0","1350","1400"
STRAP END,"627000","157000","0","1350","1450"
STRAP END,"631000","149000","0","1350","1400"
STRAP END,"555000","168000","0","1400","1500"
STRAP END,"562000","149000","0","1400","1500"
STRAP END,"567000","167000","0","1400","1500"
STRAP END,"570000","172000","0","1400","1700"
STRAP END,"607000","152000","0","1400","1500"
STRAP END,"617000","148000","0","1400","1500"
STRAP END,"579000","137000","0","1450","1700"
STRAP END,"598000","125000","0","1450","1650"
STRAP END,"625000","167000","0","1450","1550"
STRAP END,"568000","166000","0","1500","1700"
STRAP END,"584000","146000","0","1500","1700"
STRAP END,"603000","125000","0","1600","1700"
STRAP FITTING,"555000","158000","0","800","900"
STRAP FITTING,"562000","159000","0","800","1100"
STRAP FITTING,"604000","125000","0","800","975"
STRAP FITTING,"617000","142000","0","800","1000"
STRAP FITTING,"619000","163000","0","850","1000"
STRAP FITTING,"616000","140000","0","900","1600"
STRAP FITTING,"603000","128000","0","1000","1400"
STRAP FITTING,"632000","144000","0","1000","1100"
STRAP FITTING,"633000","154000","0","1000","1100"
STRAP FITTING,"561000","160000","0","1066","1500"
STRAP FITTING,"568000","168000","0","1066","1540"
STRAP FITTING,"598000","140000","0","1066","1539"
STRAP FITTING,"598000","140000","0","1066","1539"
STRAP FITTING,"616000","140000","0","1066","1540"
STRAP FITTING,"573000","141000","0","1100","1600"
STRAP FITTING,"581000","157000","0","1100","1500"
STRAP FITTING,"605000","123000","0","1100","1500"
STRAP FITTING,"615000","140000","0","1100","1500"
STRAP FITTING,"620000","149000","0","1100","1500"
STRAP FITTING,"560000","172000","0","1150","1300"
STRAP FITTING,"562000","171000","0","1150","0"
STRAP FITTING,"580000","151000","0","1150","1300"
STRAP FITTING,"603000","161000","0","1150","1450"
STRAP FITTING,"626000","145000","0","1150","1300"
STRAP FITTING,"587000","164000","0","1200","1399"
STRAP FITTING,"590000","151000","0","1200","1400"
STRAP FITTING,"598000","158000","0","1200","1500"
STRAP FITTING,"603000","129000","0","1200","1400"
STRAP FITTING,"605000","137000","0","1200","1500"
STRAP FITTING,"609000","141000","0","1200","1300"
STRAP FITTING,"616000","140000","0","1200","1500"
STRAP FITTING,"625000","167000","0","1200","1699"
STRAP FITTING,"626000","152000","0","1200","1400"
STRAP FITTING,"628000","164000","0","1200","0"
STRAP FITTING,"628000","166000","0","1200","1400"
STRAP FITTING,"564000","169000","0","1250","1400"
STRAP FITTING,"590000","151000","0","1250","1400"
STRAP FITTING,"610000","157000","0","1250","1400"
STRAP FITTING,"569000","172000","0","1300","1450"
STRAP FITTING,"569000","172000","0","1300","1500"
STRAP FITTING,"603000","125000","0","1300","1400"
STRAP FITTING,"605000","125000","0","1300","1400"
STRAP FITTING,"609000","165000","0","1300","1399"
STRAP FITTING,"612000","155000","0","1300","1399"
STRAP FITTING,"613000","155000","0","1300","1499"
STRAP FITTING,"626000","153000","0","1300","1400"
STRAP FITTING,"569000","172000","0","1350","1450"
STRAP FITTING,"590000","151000","0","1350","1400"
STRAP FITTING,"596000","144000","0","1350","1500"
STRAP FITTING,"588000","159000","0","1400","1600"
STRAP FITTING,"601000","157000","0","1400","1600"
STRAP FITTING,"612000","155000","0","1400","1599"
STRAP FITTING,"616000","141000","0","1400","1450"
STRAP FITTING,"624000","146000","0","1400","1500"
STRAP FITTING,"625000","142000","0","1400","1499"
STRAP FITTING,"632000","155000","0","1400","1600"
STRAP FITTING,"635000","169000","0","1400","1600"
STRAP FITTING,"559000","170000","0","1500","1650"
STRAP FITTING,"561000","171000","0","1500","1700"
STRAP FITTING,"562000","170000","0","1500","1850"
STRAP FITTING,"562000","171000","0","1500","1650"
STRAP FITTING,"572000","154000","0","1500","1700"
STRAP FITTING,"573000","162000","0","1500","1700"
STRAP FITTING,"578000","160000","0","1500","1700"
STRAP FITTING,"578000","172000","0","1500","1700"
STRAP FITTING,"587000","162000","0","1500","1700"
STRAP FITTING,"588000","163000","0","1500","1700"
STRAP FITTING,"590000","151000","0","1500","1700"
STRAP FITTING,"595000","174000","0","1500","1800"
STRAP FITTING,"596000","149000","0","1500","1600"
STRAP FITTING,"603000","120000","0","1500","1650"
STRAP FITTING,"603000","125000","0","1500","1700"
STRAP FITTING,"610000","141000","0","1500","1700"
STRAP FITTING,"612000","158000","0","1500","1600"
STRAP FITTING,"613000","155000","0","1500","1699"
STRAP FITTING,"613000","155000","0","1500","1599"
STRAP FITTING,"615000","140000","0","1500","1699"
STRAP FITTING,"617000","153000","0","1500","1800"
STRAP FITTING,"619000","151000","0","1500","1700"
STRAP FITTING,"624000","139000","0","1500","1700"
STRAP FITTING,"627000","166000","0","1500","1600"
STRAP FITTING,"635000","146000","0","1500","1600"
STRAP FITTING,"636000","145000","0","1500","1700"
STRAP FITTING,"636000","145000","0","1500","1700"
STRAP FITTING,"586000","132000","0","1550","1625"
STRAP FITTING,"587000","162000","0","1550","1650"
STRAP FITTING,"596000","140000","0","1550","1700"
STRAP FITTING,"625000","161000","0","1550","1625"
STRAP FITTING,"569000","150000","0","1575","1800"
STRAP FITTING,"569000","150000","0","1575","1800"
STRAP FITTING,"550000","145000","0","1600","1800"
STRAP FITTING,"561000","159000","0","1600","1699"
STRAP FITTING,"561000","160000","0","1600","1800"
STRAP FITTING,"562000","159000","0","1600","1750"
STRAP FITTING,"577000","137000","0","1600","1650"
STRAP FITTING,"591000","147000","0","1600","1800"
STRAP FITTING,"600000","155000","0","1600","1700"
STRAP FITTING,"616000","140000","0","1600","1700"
STRAP FITTING,"621000","150000","0","1600","1700"
STRAP FITTING,"631000","155000","0","1600","1700"
STRAP FITTING,"632000","157000","0","1600","1700"
STRAP FITTING,"632000","158000","0","1600","1850"
STRAP FITTING,"615000","139000","0","1700","1825"
STRAP FITTING,"590000","151000","0","1714","1830"
STRAP FITTING,"591000","147000","0","1900","0"
STUD,"556000","170000","0","1100","1800"
STUD,"588000","160000","0","1200","1500"
STUD,"605000","124000","0","1200","1500"
STUD,"624000","146000","0","1300","1800"
STUD,"556000","165000","0","1500","1800"
STUD,"568000","167000","0","1500","1800"
STUD,"570000","172000","0","1500","1800"
STUD,"585000","152000","0","1500","1800"
STUD,"587000","164000","0","1500","1550"
STUD,"627000","157000","0","1500","1900"
STUD FASTENER,"625000","147000","0","1700","1900"
STYLUS,"562000","170000","0","1300","1750"
SWORD,"584000","154000","0","800","1000"
SWORD,"601000","126000","0","900","1100"
SWORD,"612000","134000","0","900","1120"
SWORD,"604000","147000","0","1066","1600"
SWORD,"573000","161000","0","1100","1500"
SWORD,"584000","146000","0","1200","1700"
SWORD,"562000","170000","0","1250","1500"
SWORD,"580000","172000","0","1300","1400"
SWORD,"588000","166000","0","1300","1500"
SWORD,"599000","173000","0","1300","1600"
SWORD,"600000","126000","0","1300","1400"
SWORD,"590000","151000","0","1600","1800"
SWORD,"606000","153000","0","1720","1730"
SWORD,"627000","165000","0","1750","1900"
SWORD BELT,"560000","170000","0","1500","1600"
SWORD BELT,"562000","170000","0","1500","1600"
SWORD BELT,"588000","162000","0","1500","1600"
SWORD BELT,"598000","125000","0","1500","1700"
SWORD BELT,"600000","155000","0","1500","1700"
SWORD BELT,"621000","148000","0","1500","1600"
SWORD BELT,"621000","148000","0","1500","1600"
SWORD BELT,"622000","154000","0","1500","1600"
SWORD BELT,"629000","157000","0","1500","1700"
SWORD BELT,"577000","137000","0","1600","1650"
TACK,"579000","137000","0","1700","1800"
TAP,"624000","158000","0","1400","1700"
TAP,"622000","143000","0","1600","1850"
TAP,"591000","147000","0","1900","0"
TAP KEY,"616000","140000","0","1400","1600"
THIMBLE,"603000","125000","0","1100","1800"
THIMBLE,"553000","167000","0","1200","1450"
THIMBLE,"570000","172000","0","1200","1400"
THIMBLE,"603000","125000","0","1200","1900"
THIMBLE,"603000","125000","0","1200","1800"
THIMBLE,"603000","125000","0","1200","1900"
THIMBLE,"603000","125000","0","1200","1540"
THIMBLE,"603000","125000","0","1200","1800"
THIMBLE,"603000","125000","0","1200","1800"
THIMBLE,"607000","128000","0","1200","1500"
THIMBLE,"613000","155000","0","1200","1399"
THIMBLE,"613000","155000","0","1200","1399"
THIMBLE,"603000","125000","0","1300","1800"
THIMBLE,"605000","124000","0","1300","1600"
THIMBLE,"605000","124000","0","1300","1800"
THIMBLE,"608000","129000","0","1300","1400"
THIMBLE,"620000","144000","0","1300","1500"
THIMBLE,"626000","156000","0","1300","1400"
THIMBLE,"629000","157000","0","1300","1500"
THIMBLE,"630000","149000","0","1300","1500"
THIMBLE,"605000","125000","0","1349","1401"
THIMBLE,"558000","165000","0","1350","1400"
THIMBLE,"561000","165000","0","1350","1620"
THIMBLE,"601000","152000","0","1350","1500"
THIMBLE,"607000","125000","0","1350","1450"
THIMBLE,"615000","154000","0","1350","1500"
THIMBLE,"548000","150000","0","1400","1500"
THIMBLE,"548000","150000","0","1400","1500"
THIMBLE,"556000","166000","0","1400","1550"
THIMBLE,"569000","172000","0","1400","1600"
THIMBLE,"573000","141000","0","1400","1500"
THIMBLE,"581000","154000","0","1400","1550"
THIMBLE,"588000","163000","0","1400","1600"
THIMBLE,"589000","153000","0","1400","1550"
THIMBLE,"594000","155000","0","1400","1500"
THIMBLE,"595000","150000","0","1400","1500"
THIMBLE,"595000","154000","0","1400","1600"
THIMBLE,"598000","171000","0","1400","1600"
THIMBLE,"598000","171000","0","1400","1600"
THIMBLE,"603000","128000","0","1400","1500"
THIMBLE,"605000","125000","0","1400","1500"
THIMBLE,"617000","166000","0","1400","1500"
THIMBLE,"625000","153000","0","1400","1500"
THIMBLE,"626000","148000","0","1400","1550"
THIMBLE,"632000","157000","0","1400","1800"
THIMBLE,"556000","169000","0","1450","1500"
THIMBLE,"588000","152000","0","1450","1550"
THIMBLE,"588000","163000","0","1450","1700"
THIMBLE,"628000","166000","0","1450","1550"
THIMBLE,"636000","167000","0","1450","1550"
THIMBLE,"636000","167000","0","1450","1550"
THIMBLE,"558000","172000","0","1500","1699"
THIMBLE,"559000","170000","0","1500","1700"
THIMBLE,"562000","171000","0","1500","1699"
THIMBLE,"598000","126000","0","1500","1600"
THIMBLE,"601000","156000","0","1500","1600"
THIMBLE,"601000","157000","0","1500","1600"
THIMBLE,"610000","141000","0","1500","1800"
THIMBLE,"620000","149000","0","1500","1800"
THIMBLE,"621000","146000","0","1500","1800"
THIMBLE,"621000","149000","0","1500","1600"
THIMBLE,"622000","162000","0","1500","1600"
THIMBLE,"626000","166000","0","1500","1600"
THIMBLE,"627000","157000","0","1500","1800"
THIMBLE,"628000","159000","0","1500","1700"
THIMBLE,"628000","159000","0","1500","1600"
THIMBLE,"630000","150000","0","1500","1600"
THIMBLE,"603000","125000","0","1540","1900"
THIMBLE,"621000","149000","0","1550","1700"
THIMBLE,"560000","171000","0","1600","1650"
THIMBLE,"579000","137000","0","1600","1800"
THIMBLE,"597000","154000","0","1600","1799"
THIMBLE,"603000","125000","0","1600","1800"
THIMBLE,"603000","129000","0","1600","1900"
THIMBLE,"604000","125000","0","1600","1800"
THIMBLE,"605000","125000","0","1600","1800"
THIMBLE,"621000","149000","0","1600","1700"
THIMBLE,"628000","140000","0","1600","1900"
THIMBLE,"636000","152000","0","1600","1800"
THIMBLE,"636000","153000","0","1600","1700"
THIMBLE,"543000","150000","0","1650","1697"
THIMBLE,"566000","168000","0","1650","1750"
THIMBLE,"576000","130000","0","1675","1750"
THIMBLE,"557000","169000","0","1700","1800"
THIMBLE,"579000","137000","0","1700","1900"
THIMBLE,"598000","126000","0","1700","1900"
THIMBLE,"598000","126000","0","1730","1850"
THIMBLE,"603000","125000","0","1730","1850"
THIMBLE,"597000","125000","0","1750","1800"
THIMBLE,"636000","152000","0","1800","1900"
TILE,"595000","149000","0","1200","1400"
TILE,"595000","173000","0","1200","1500"
TILE,"606000","143000","0","1200","1540"
TILE,"569000","150000","0","1400","1700"
TILE,"612000","134000","0","1600","1700"
TOBACCO PIPE,"560000","173000","0","1740","1770"
TOKEN,"636000","152000","0","1100","1800"
TOKEN,"636000","152000","0","1100","1800"
TOKEN,"636000","152000","0","1100","1800"
TOKEN,"636000","152000","0","1100","1800"
TOKEN,"589000","153000","0","1200","1800"
TOKEN,"589000","153000","0","1200","1800"
TOKEN,"597000","140000","0","1200","1800"
TOKEN,"604000","125000","0","1200","1600"
TOKEN,"587000","131000","0","1250","1800"
TOKEN,"587000","132000","0","1250","1800"
TOKEN,"587000","132000","0","1250","1800"
TOKEN,"588000","130000","0","1250","1800"
TOKEN,"588000","130000","0","1250","1800"
TOKEN,"588000","130000","0","1250","1800"
TOKEN,"588000","132000","0","1250","1800"
TOKEN,"589000","127000","0","1250","1500"
TOKEN,"592000","145000","0","1250","1800"
TOKEN,"592000","145000","0","1250","1800"
TOKEN,"598000","172000","0","1250","1850"
TOKEN,"623000","147000","0","1250","1800"
TOKEN,"636000","148000","0","1250","1850"
TOKEN,"636000","148000","0","1250","1850"
TOKEN,"636000","148000","0","1250","1850"
TOKEN,"573000","162000","0","1300","1700"
TOKEN,"579000","137000","0","1300","1500"
TOKEN,"579000","137000","0","1300","1500"
TOKEN,"603000","120000","0","1300","1499"
TOKEN,"637000","168000","0","1300","1600"
TOKEN,"562000","149000","0","1400","1700"
TOKEN,"579000","137000","0","1400","1700"
TOKEN,"583000","154000","0","1400","1500"
TOKEN,"590000","161000","0","1400","1800"
TOKEN,"597000","140000","0","1400","1800"
TOKEN,"597000","140000","0","1400","1800"
TOKEN,"601000","157000","0","1400","1800"
TOKEN,"616000","140000","0","1400","1900"
TOKEN,"587000","131000","0","1450","1800"
TOKEN,"597000","140000","0","1450","1850"
TOKEN,"598000","128000","0","1450","1800"
TOKEN,"550000","145000","0","1500","1799"
TOKEN,"550000","146000","0","1500","1799"
TOKEN,"551000","148000","0","1500","1799"
TOKEN,"552000","147000","0","1500","1799"
TOKEN,"552000","147000","0","1500","1799"
TOKEN,"552000","147000","0","1500","1800"
TOKEN,"552000","161000","0","1500","1799"
TOKEN,"555000","169000","0","1500","1799"
TOKEN,"556000","167000","0","1500","1799"
TOKEN,"556000","168000","0","1500","1800"
TOKEN,"557000","156000","0","1500","1850"
TOKEN,"561000","149000","0","1500","1850"
TOKEN,"561000","149000","0","1500","1850"
TOKEN,"561000","171000","0","1500","1700"
TOKEN,"561000","171000","0","1500","1700"
TOKEN,"561000","171000","0","1500","1700"
TOKEN,"561000","171000","0","1500","1700"
TOKEN,"561000","171000","0","1500","1700"
TOKEN,"561000","171000","0","1500","1700"
TOKEN,"561000","172000","0","1500","1850"
TOKEN,"562000","166000","0","1500","1800"
TOKEN,"562000","170000","0","1500","1700"
TOKEN,"563000","151000","0","1500","1850"
TOKEN,"563000","151000","0","1500","1850"
TOKEN,"567000","166000","0","1500","1800"
TOKEN,"570000","172000","0","1500","1800"
TOKEN,"571000","141000","0","1500","1799"
TOKEN,"571000","141000","0","1500","1799"
TOKEN,"571000","141000","0","1500","1799"
TOKEN,"572000","162000","0","1500","1800"
TOKEN,"574000","129000","0","1500","1799"
TOKEN,"575000","129000","0","1500","1799"
TOKEN,"575000","134000","0","1500","1799"
TOKEN,"576000","137000","0","1500","1850"
TOKEN,"579000","137000","0","1500","1700"
TOKEN,"579000","137000","0","1500","1700"
TOKEN,"579000","137000","0","1500","1700"
TOKEN,"579000","137000","0","1500","1800"
TOKEN,"579000","137000","0","1500","1700"
TOKEN,"580000","153000","0","1500","1900"
TOKEN,"580000","172000","0","1500","1800"
TOKEN,"583000","163000","0","1500","1850"
TOKEN,"583000","163000","0","1500","1850"
TOKEN,"585000","149000","0","1500","1850"
TOKEN,"585000","152000","0","1500","1700"
TOKEN,"587000","132000","0","1500","1850"
TOKEN,"588000","130000","0","1500","1850"
TOKEN,"589000","150000","0","1500","1850"
TOKEN,"589000","151000","0","1500","1850"
TOKEN,"590000","150000","0","1500","1850"
TOKEN,"590000","151000","0","1500","1850"
TOKEN,"590000","151000","0","1500","1850"
TOKEN,"590000","152000","0","1500","1850"
TOKEN,"594000","145000","0","1500","1850"
TOKEN,"594000","145000","0","1500","1850"
TOKEN,"594000","145000","0","1500","1850"
TOKEN,"595000","172000","0","1500","1800"
TOKEN,"596000","144000","0","1500","1850"
TOKEN,"596000","149000","0","1500","1800"
TOKEN,"596000","149000","0","1500","1800"
TOKEN,"597000","140000","0","1500","1800"
TOKEN,"597000","143000","0","1500","1800"
TOKEN,"597000","144000","0","1500","1850"
TOKEN,"597000","144000","0","1500","1850"
TOKEN,"597000","144000","0","1500","1850"
TOKEN,"597000","144000","0","1500","1850"
TOKEN,"597000","144000","0","1500","1850"
TOKEN,"597000","144000","0","1500","1850"
TOKEN,"601000","157000","0","1500","1850"
TOKEN,"603000","125000","0","1500","1850"
TOKEN,"603000","158000","0","1500","1900"
TOKEN,"603000","158000","0","1500","1900"
TOKEN,"604000","121000","0","1500","1800"
TOKEN,"604000","124000","0","1500","1800"
TOKEN,"607000","130000","0","1500","1700"
TOKEN,"608000","132000","0","1500","1850"
TOKEN,"610000","158000","0","1500","1850"
TOKEN,"616000","165000","0","1500","1850"
TOKEN,"618000","143000","0","1500","1850"
TOKEN,"620000","149000","0","1500","1850"
TOKEN,"621000","148000","0","1500","1850"
TOKEN,"621000","152000","0","1500","1800"
TOKEN,"622000","143000","0","1500","1850"
TOKEN,"625000","139000","0","1500","1850"
TOKEN,"629000","140000","0","1500","1700"
TOKEN,"630000","148000","0","1500","1850"
TOKEN,"632000","149000","0","1500","1850"
TOKEN,"635000","149000","0","1500","1800"
TOKEN,"636000","149000","0","1500","1900"
TOKEN,"636000","153000","0","1500","1700"
TOKEN,"636000","153000","0","1500","1700"
TOKEN,"637000","168000","0","1500","1850"
TOKEN,"551000","159000","0","1501","1799"
TOKEN,"587000","130000","0","1550","1800"
TOKEN,"587000","130000","0","1550","1800"
TOKEN,"587000","131000","0","1550","1800"
TOKEN,"587000","131000","0","1550","1800"
TOKEN,"587000","131000","0","1550","1800"
TOKEN,"587000","131000","0","1550","1800"
TOKEN,"587000","131000","0","1550","1800"
TOKEN,"587000","132000","0","1550","1800"
TOKEN,"587000","132000","0","1550","1800"
TOKEN,"587000","132000","0","1550","1800"
TOKEN,"587000","132000","0","1550","1800"
TOKEN,"587000","132000","0","1550","1800"
TOKEN,"587000","133000","0","1550","1800"
TOKEN,"588000","130000","0","1550","1800"
TOKEN,"588000","130000","0","1550","1800"
TOKEN,"588000","130000","0","1550","1800"
TOKEN,"588000","130000","0","1550","1800"
TOKEN,"588000","132000","0","1550","1850"
TOKEN,"588000","132000","0","1550","1800"
TOKEN,"588000","132000","0","1550","1800"
TOKEN,"588000","132000","0","1550","1800"
TOKEN,"588000","132000","0","1550","1800"
TOKEN,"588000","132000","0","1550","1800"
TOKEN,"589000","128000","0","1550","1800"
TOKEN,"592000","144000","0","1550","1800"
TOKEN,"592000","145000","0","1550","1800"
TOKEN,"593000","127000","0","1550","1800"
TOKEN,"593000","144000","0","1550","1800"
TOKEN,"608000","132000","0","1550","1850"
TOKEN,"613000","136000","0","1550","1800"
TOKEN,"613000","157000","0","1550","1800"
TOKEN,"599000","124000","0","1558","1603"
TOKEN,"624000","155000","0","1558","1603"
TOKEN,"546000","143000","0","1600","1799"
TOKEN,"553000","167000","0","1600","1799"
TOKEN,"553000","167000","0","1600","1700"
TOKEN,"556000","165000","0","1600","1800"
TOKEN,"564000","167000","0","1600","1700"
TOKEN,"566000","165000","0","1600","1850"
TOKEN,"566000","168000","0","1600","1700"
TOKEN,"572000","154000","0","1600","1700"
TOKEN,"575000","129000","0","1600","1799"
TOKEN,"575000","134000","0","1600","1700"
TOKEN,"575000","151000","0","1600","1700"
TOKEN,"576000","130000","0","1600","1700"
TOKEN,"576000","137000","0","1600","1800"
TOKEN,"577000","137000","0","1600","1799"
TOKEN,"577000","137000","0","1600","1799"
